"longitude","latitude","year"
35.1465854911763,17.8270668133519,2001
24.3847683874244,14.4224518865389,2022
23.8367960641115,14.0271931615263,2012
25.9208875232688,16.5334928042198,2001
30.0172052188538,10.7303760688077,2011
22.5072894436146,13.6678670478785,2006
23.0642449197687,12.1137816063517,2006
23.630183548764,14.1619404541443,2003
27.6905686329843,13.5870186723078,2009
36.37727743042,17.7911342019871,2006
25.9208875232688,10.5866456233486,2015
27.3312425193364,17.0904482803739,2011
34.2033544428508,11.0717358767731,2002
23.6930656186524,13.1648104887716,2001
27.0168321698946,19.0308092940721,2011
31.7958694814105,18.5187695821239,2011
28.3283724847091,16.4706107343314,2024
36.9342329065741,16.8928189178676,2006
23.2528911294338,11.6466576586096,2005
24.3937515402656,18.9679272241837,2018
34.0416576917093,18.1594434684761,2014
34.1764049843272,11.1975000165498,2009
23.6571330072876,9.9398586187825,2003
34.1764049843272,12.8414169864886,2011
25.4537635755266,21.9862665788253,2001
31.2119645467328,15.114154655311,2006
35.2903159366354,21.2406648930061,2001
36.9072834480505,19.902175119668,2001
35.4520126877769,21.007102919135,2009
33.4128369928256,13.6948165064021,2010
34.5716637093398,19.16555658669,2015
23.1900090595454,11.9970006194162,2005
31.0323014899089,13.9373616331144,2011
30.071104135901,19.2823375736255,2022
28.9751594892752,19.1835228923724,2001
38.1739079986591,18.1235108571113,2014
26.1634326499811,14.7368622359807,2010
26.5047924579465,11.4490282961033,2000
33.9338598576149,16.08433516216,2005
29.5860138824764,21.8425361333662,2001
32.5145217087061,18.6625000275831,2011
25.0405385448317,21.2226985873237,2006
24.8518923351666,16.2729813718251,2020
27.2144615324009,11.0627527239319,2001
33.4936853683964,17.8809657303991,2003
36.2515132906433,21.9144013560957,2002
24.0703580379826,19.3811522548787,2010
27.3671751307012,10.4518983307306,2001
32.325875499041,12.1227647591929,2011
31.957566232552,16.5155264985374,2002
23.9445938982058,13.7666817291317,2000
33.3679212286196,11.6736071171332,2024
30.5561943893255,13.2636251700247,2011
26.4868261522641,14.3056708996034,2011
27.0258153227358,12.1946299819225,2011
23.67509931297,14.4224518865389,2013
33.5655505911259,12.6348044711411,2013
28.8044795852925,17.5396059224337,2011
28.3283724847091,20.2615012333158,2010
29.5500812711117,11.7275060341804,2011
32.2270608177878,18.5726684991711,2011
23.7649308413819,9.17629062728091,2010
32.4785890973413,18.1504603156349,2001
30.0621209830598,15.5543291445295,2004
28.6158333756274,19.7225120628441,2022
27.7354843971902,12.9132822092181,2010
32.2001113592643,16.4167118172843,2006
28.9751594892752,17.0365493633267,2011
25.471729881209,19.2014891980548,2004
32.9097804337187,12.5809055540939,2012
32.9906288092894,15.3656829348644,2006
29.9722894546478,19.3542027963551,2008
28.139726275044,20.3423496088866,2011
25.5885108681446,16.1562003848896,2001
30.8975541972909,20.7555746395815,2004
26.5676745278348,18.6535168747419,2010
26.9808995585298,11.4490282961033,2006
31.0951835597972,12.1137816063517,2003
23.5403520203521,15.5992449087355,2016
28.0858273579968,15.024323126899,2002
30.349581873978,17.3599428656098,2022
30.3675481796604,17.6294374508456,2018
36.053883928137,13.048029501836,2011
25.3908815056383,15.5812786030531,2011
25.9119043704276,17.5036733110689,2005
32.8109657524655,21.4562605611948,2010
31.9934988439168,21.4293111026712,2013
31.4724759791274,10.1105385227652,2001
22.8666155572624,13.048029501836,2015
32.4157070274529,19.2284386565784,2022
31.0233183370677,11.1975000165498,2011
26.4778429994229,16.08433516216,2002
31.6431558831101,11.4849609074681,2022
30.5202617779607,19.857259355462,2011
25.3369825885911,20.360315914569,2003
26.4508935408993,15.5453459916883,2013
30.4304302495488,12.1317479120341,2011
24.4296841516304,9.2032400858045,2005
36.6018562514499,19.3901354077199,2001
35.362181159365,17.9438478002874,2009
26.944966947165,17.6743532150516,2020
33.9697924689797,14.9973736683754,2014
30.484329166596,18.8691125429305,2001
29.4063508256525,12.1317479120341,2022
30.0082220660126,10.6405445403957,2022
31.2029813938916,13.2187094058188,2001
23.306790046481,11.8442870211159,2011
33.340971770096,16.2909476775075,2022
28.463119777327,13.6319344365137,2003
36.6737214741795,22.112030718602,2022
33.6643652723791,13.4522713796898,2011
28.831429043816,16.9287515292324,2000
26.8281859602295,17.3779091712921,2011
28.3014230261855,12.1586973705577,2004
32.4785890973413,16.1921329962544,2022
25.5974940209858,21.7257551464306,2006
33.3769043814608,14.7278790831396,2011
28.6697322926745,14.0541426200499,2022
29.0290584063223,20.2794675389982,2007
26.1095337329339,12.6437876239823,2008
30.1429693586305,19.2014891980548,2013
27.1425963096713,11.3951293790561,2001
31.0233183370677,17.2251955729918,2001
23.0462786140863,13.1648104887716,2009
24.7440945010722,16.6502737911553,2011
25.2651173658615,21.7527046049542,2014
28.1487094278852,18.0785950929054,2003
24.8968080993725,19.7314952156853,2020
36.1886312207549,19.7764109798913,2006
30.4034807910252,19.1565734338488,2010
36.0179513167722,20.6567599583284,2011
30.8975541972909,16.7311221667261,2011
23.4415373390989,13.3983724626427,2000
32.7750331411007,17.368926018451,2001
28.966176336434,15.0512725854226,2008
27.034798475577,18.5996179576947,2011
25.0405385448317,19.6416636872733,2024
33.3319886172549,17.0634988218503,2003
29.6488959523648,20.9172713907231,2011
24.2679874004889,16.7670547780909,2001
29.1009236290519,20.5848947355988,2005
33.7721631064734,19.8842088139856,2001
27.6187034102547,16.1112846206836,2022
25.884954911904,15.2309356422465,2001
37.1318622690804,21.2676143515297,2005
34.2392870542156,17.2431618786742,2009
30.6999248347846,13.7307491177669,2014
22.5072894436146,12.4192088029524,2001
30.43941340239,10.2812184267479,2011
34.4279332638807,21.3574458799416,2011
26.7832701960235,16.4885770400138,2001
32.9277467394011,21.0250692248174,2000
34.3560680411511,17.4497743940217,2001
26.6754723619292,10.3261341909539,2009
26.0915674272515,11.0088538068847,2001
36.1526986093901,15.0063568212166,2011
26.7653038903411,10.5057972477778,2022
25.7502076192861,18.4469043593944,2011
34.7064110019577,16.08433516216,2001
29.5680475767941,18.1863929269997,2022
36.7276203912266,18.8331799315658,2011
34.0775903030741,19.2464049622607,2003
28.8853279608632,19.5248827003378,2014
24.1961221777593,14.0271931615263,2006
34.1943712900096,17.4318080883393,2001
27.0976805454654,11.5029272131505,2001
29.5680475767941,12.5090403313643,2001
32.9007972808775,17.4497743940217,2013
35.1645517968587,17.2251955729918,2004
30.0531378302186,10.7663086801725,2011
25.10342061472,18.3391065253,2004
31.3287455336683,18.7792810145186,2011
24.2230716362829,10.0746059114004,2011
26.1724158028223,19.0308092940721,2001
30.762806904673,14.4134687336977,2016
24.1871390249181,10.191386898336,2001
29.8555084677123,21.2765975043709,2022
34.7692930718461,19.8392930497796,2003
31.8767178569812,12.4371751086348,2022
29.6309296466824,14.9704242098518,2004
24.9417238635785,14.5571991791568,2015
22.9025481686272,13.1648104887716,2007
31.0412846427501,18.6894494861066,2014
31.9934988439168,18.0426624815406,2018
29.8375421620299,13.6229512836725,2002
29.1817720046227,20.7825240981051,2001
27.448023506272,20.2165854691098,2011
36.8713508366858,21.330496421418,2011
25.0674880033553,10.3261341909539,2011
23.8817118283175,11.5208935188329,2020
29.9902557603302,20.8454061679935,2022
26.8102196545471,14.0541426200499,2003
26.3610620124874,13.6678670478785,2005
32.6402858484828,16.7311221667261,2012
27.5288718818427,11.8173375625923,2015
25.4896961868914,16.3358634417135,2003
28.831429043816,16.4436612758078,2008
27.5648044932075,14.0271931615263,2011
30.349581873978,15.7968742712418,2011
27.9780295239025,9.67934718638784,2005
28.9032942665456,15.2489019479289,2014
31.2478971580976,14.7278790831396,2006
22.7857671816917,14.3775361223329,2000
30.6370427648963,11.5658092830388,2014
27.6276865630959,17.2431618786742,2002
36.5928730986087,16.1831498434132,2024
33.7272473422674,17.0904482803739,2011
26.7024218204528,12.6168381654587,2001
30.0621209830598,21.8245698276838,2018
31.8497683984576,15.4555144632764,2022
34.7243773076401,21.8605024390486,2015
25.471729881209,12.9312485149005,2014
27.5917539517311,14.3955024280153,2014
34.7064110019577,14.1799067598266,2003
32.8199489053067,16.6143411797906,2001
32.6133363899592,14.3056708996034,2018
32.8379152109891,17.0994314332151,2010
31.2838297694623,20.8903219321995,2022
27.3851414363836,15.2758514064525,2014
32.4426564859765,19.0847082111192,2002
29.7297443279356,20.2525180804746,2010
36.0898165395018,14.934491598487,2003
26.4598766937405,16.8479031536616,2004
30.0351715245362,11.4490282961033,2011
30.8256889745614,17.0095999048031,2002
36.3143953605317,20.1716697049039,2003
27.2324278380833,16.6412906383141,2013
29.2985529915582,10.9639380426788,2000
30.6639922234199,12.9761642791065,2003
26.5047924579465,11.5658092830388,2020
30.2507671927249,21.5820247009715,2008
33.9967419275033,12.814467527965,2014
25.5974940209858,14.5571991791568,2014
27.0527647812594,12.1856468290813,2009
31.0412846427501,10.5507130119838,2007
23.0013628498804,12.40124249727,2005
24.5913809027719,11.2693652392794,2007
33.1702918661133,20.8004904037875,2022
29.5321149654293,12.3742930387464,2011
34.8681077530992,15.5094133803235,2011
32.4516396388177,19.6416636872733,2002
26.3700451653286,13.0120968904713,2013
37.4911883827282,17.6114711451632,2011
25.8580054533804,18.9140283071365,2004
27.5917539517311,13.5690523666254,2001
28.4810860830094,16.9736672934384,2014
29.4871992012233,10.1644374398124,2020
23.9895096624118,11.4669946017857,2011
29.0200752534811,15.7878911184006,2001
30.4663628609136,13.5780355194666,2011
36.6198225571323,15.5543291445295,2001
25.1393532260848,18.384022289506,2002
24.3398526232184,9.05950964034537,2024
31.8767178569812,21.7706709106366,2006
33.1253761019074,13.8026143404964,2011
26.4778429994229,21.3484627271004,2001
27.8971811483317,17.970797258811,2022
25.6154603266682,19.5069163946554,2011
26.2622473312342,11.7364891870215,2014
24.9147744050549,15.9495878695421,2005
26.1813989556635,12.3742930387464,2014
34.0147082331857,10.4518983307306,2001
28.876344808022,20.4231979844573,2001
25.2651173658615,12.9671811262653,2013
30.9873857257029,14.8087274587103,2013
28.8583785023396,15.0063568212166,2001
28.966176336434,21.2406648930061,2012
25.6513929380329,18.2133423855233,2005
34.4728490280866,19.7943772855737,2001
33.0804603377014,16.3089139831899,2011
30.3585650268192,17.5216396167513,2001
27.7354843971902,16.2999308303487,2013
36.9701655179389,18.1235108571113,2001
34.4728490280866,21.6718562293835,2022
25.4986793397326,16.219082454778,2004
30.5112786251196,17.8091005076695,2009
33.0984266433838,16.0573857036364,2022
32.2989260405174,14.7188959302984,2001
26.7473375846588,10.0746059114004,2009
35.4699789934593,14.0990583842559,2013
25.5256287982562,20.6926925696932,2012
27.3492088250188,16.4795938871726,2002
28.6248165284686,11.2873315449618,2001
25.7232581607625,12.6976865410294,2002
24.0523917323002,15.0153399740578,2004
27.1695457681949,20.9711703077702,2022
23.8637455226351,15.4016155462292,2009
23.7649308413819,14.6919464717748,2000
28.9302437250692,19.5069163946554,2022
28.7326143625629,13.7037996592433,2011
30.1070367472658,16.4346781229666,2006
32.739100529736,12.5000571785231,2011
25.8130896891745,18.6894494861066,2011
35.2813327837942,19.8303098969384,2011
30.9065373501321,14.3595698166506,2004
28.6158333756274,11.3232641563266,2001
23.8098466055879,13.8565132575436,2018
35.8562545656307,13.9283784802732,2001
33.9608093161385,17.0455325161679,2001
28.094810510838,17.4946901582277,2012
36.37727743042,18.797247320201,2014
36.3323616662141,15.5004302274823,2022
36.467108958832,16.9467178349148,2006
35.9101534826779,17.2251955729918,2014
35.7843893429011,16.8748526121852,2020
31.86773470414,11.2244494750734,2009
31.0143351842265,18.5097864292827,2022
35.8921871769955,14.0900752314147,2011
26.8641185715943,15.0422894325814,2000
29.199738310305,10.4878309420954,2013
28.5888839171038,12.2305625932873,2002
26.3969946238521,12.5988718597763,2011
30.0890704415834,18.6445337219007,2009
37.1677948804452,20.4591305958221,2011
34.535731097975,13.1288778774068,2014
35.4520126877769,17.234178725833,2001
30.4663628609136,19.8033604384149,2010
32.9636793507658,16.4346781229666,2010
28.966176336434,20.7555746395815,2013
27.9959958295849,12.3024278160168,2011
31.2478971580976,19.9740403423976,2001
27.6007371045723,13.596001825149,2015
33.7452136479498,14.6380475547276,2006
24.7620608067546,12.0508995364634,2010
26.0915674272515,13.2187094058188,2022
35.3981137707298,16.2819645246663,2001
29.3524519086054,14.3775361223329,2001
24.7440945010722,19.2553881151019,2007
27.4300572005896,11.8442870211159,2009
34.2931859712627,17.4407912411805,2000
28.921260572228,17.4318080883393,2013
23.67509931297,13.3624398512779,2011
25.3818983527971,17.3509597127686,2005
35.9910018582486,18.4648706650768,2016
30.0441546773774,16.7221390138849,2002
28.7685469739277,17.8091005076695,2011
25.3998646584795,17.9438478002874,2022
25.193252143132,19.5248827003378,2022
34.6525120849105,11.1885168637086,2015
28.2654904148207,14.0451594672087,2022
28.831429043816,9.78714502048219,2001
22.6869525004385,11.57479243588,2013
25.0585048505141,12.5000571785231,2011
34.3560680411511,15.6082280615767,2001
30.6460259177375,16.5784085684258,2001
37.8774639548996,17.4587575468629,2005
35.7574398843776,12.9492148205829,2008
25.2830836715439,21.3125301157356,2008
33.6194495081731,19.3092870321491,2011
35.0747202684467,15.6711101314651,2002
35.8382882599483,20.8903219321995,2003
35.4250632292533,17.970797258811,2003
34.0506408445505,13.506170296737,2011
23.1900090595454,15.6082280615767,2005
24.7710439595958,17.189262961627,2015
34.1045397615976,21.9144013560957,2004
26.9090343358003,20.5759115827576,2013
27.6546360216195,20.9082882378819,2011
31.2838297694623,20.3782822202513,2014
36.2155806792785,14.934491598487,2000
22.3905084566791,13.3354903927543,2005
31.8048526342517,15.4105986990704,2001
24.9956227806257,13.1019284188832,2004
36.2874459020081,15.9136552581773,2011
30.0800872887422,13.551086060943,2011
30.8436552802438,16.5694254155846,2011
29.8914410790771,15.2578851007701,2013
27.5019224233192,13.5600692137842,2011
23.7559476885407,15.5812786030531,2018
26.1724158028223,16.4077286644431,2011
24.9866396277845,19.2194555037372,2003
35.4789621463005,13.0839621132008,2005
24.1422232607121,11.0897021824555,2003
23.2528911294338,11.8083544097511,2002
33.4038538399844,18.2223255383645,2003
34.0236913860269,19.3991185605611,2010
29.8644916205535,15.7519585070358,2005
30.6100933063727,18.8601293900894,2014
33.2601233945253,11.3591967676913,2011
30.9784025728617,13.551086060943,2011
23.216958518069,13.0031137376301,2013
29.2266877688286,20.7645577924227,2001
31.8318020927752,13.0659958075184,2011
36.2784627491669,15.114154655311,2009
27.2144615324009,18.6265674162183,2001
24.2679874004889,14.700929624616,2001
28.229557803456,20.0099729537623,2014
26.1724158028223,12.2395457461285,2001
27.816332772761,15.302800864976,2001
27.8253159256022,15.8956889524949,2015
33.6104663553319,15.0872051967874,2003
29.9992389131714,15.3656829348644,2000
31.589256966063,21.3574458799416,2013
27.8253159256022,16.3448465945547,2010
33.2152076303193,19.7584446742089,2022
35.8113388014247,18.0426624815406,2001
34.1764049843272,17.2970607957214,2000
24.6632461255015,19.7314952156853,2024
37.5450872997754,18.7163989446302,2020
26.6485229034056,17.557572228116,2010
31.5623075075394,21.7976203691602,2014
35.0567539627643,20.0009898009211,2006
31.454509673445,16.7670547780909,2006
25.0674880033553,20.2165854691098,2011
28.0319284409497,16.7580716252497,2001
23.998492815253,8.99662757045701,2022
36.5389741815615,21.0160860719762,2011
33.1163929490662,14.3685529694917,2003
37.8684808020584,18.2223255383645,2020
30.7448405989906,18.5277527349651,2022
24.0973074965062,9.70629664491143,2004
35.0028550457172,11.7364891870215,2005
35.407096923571,20.7465914867403,2003
25.0495216976729,12.2215794404461,2008
34.993871892876,15.8867057996537,2014
28.4361703188035,17.324010254245,2012
30.9694194200205,15.9226384110185,2010
28.7326143625629,14.0451594672087,2011
25.6244434795094,15.2129693365641,2000
24.6812124311839,10.4429151778894,2009
29.379401367129,18.8691125429305,2011
28.1756588864088,19.7314952156853,2003
34.6974278491165,12.2754783574933,2010
34.5626805564986,12.5988718597763,2004
28.8853279608632,13.1288778774068,2022
24.5554482914071,17.8001173548283,2010
27.5198887290015,19.4170848662435,2011
28.2115914977736,17.9079151889227,2001
34.1314892201212,19.9201414253504,2001
34.3111522769451,21.2586311986885,2001
31.6162064245866,13.2636251700247,2003
35.8293051071071,16.9736672934384,2011
30.0351715245362,20.5309958185517,2001
33.4667359098728,18.8960620014541,2001
27.5558213403663,13.2366757115011,2007
28.6787154455157,20.4321811372985,2001
27.8432822312846,18.8511462372482,2014
36.3233785133729,14.1888899126678,2002
35.9910018582486,15.4734807689588,2010
24.3398526232184,10.5686793176662,2010
34.5896300150222,18.9589440713425,2020
30.6280596120551,16.7131558610437,2013
27.3312425193364,17.8001173548283,2011
26.253264178393,20.8813387793583,2002
26.8012365017059,21.5550752424479,2003
30.5561943893255,11.0268201125671,2011
26.7922533488647,16.3897623587607,2012
36.790502461115,20.0638718708095,2022
35.730490425854,22.5791546663442,2024
33.7362304951086,15.716025895671,2002
27.2324278380833,17.4587575468629,2010
24.088324343665,16.497560192855,2006
27.124630003989,14.8626263757575,2013
27.3492088250188,14.4224518865389,2014
30.7089079876258,16.3897623587607,2007
31.26586346378,20.1357370935391,2004
36.0269344696134,22.5881378191854,2011
35.685574661648,21.0879512947058,2011
33.3140223115725,12.7156528467118,2001
25.0046059334669,21.330496421418,2011
24.0523917323002,11.2603820864382,2011
33.5296179797611,12.2036131347637,2010
36.1796480679137,21.6359236180187,2006
28.9931257949576,19.2374218094196,2004
30.5651775421667,15.9495878695421,2014
33.0714771848602,14.3146540524446,2011
34.8950572116228,12.077848994987,2011
25.8041065363333,12.1497142177165,2001
35.0118381985584,17.0455325161679,2015
30.2597503455661,17.8180836605107,2010
30.394497638184,22.0042328845077,2001
35.6047262860772,15.9316215638597,2001
28.3643050960739,14.6021149433628,2011
32.7480836825772,19.3542027963551,2002
22.6510198890737,12.8414169864886,2011
25.6783423965565,21.6179573123363,2014
33.0355445734954,13.8654964103848,2001
31.8587515512988,20.1357370935391,2008
31.6970548001573,12.769551763759,2011
32.9097804337187,13.0839621132008,2001
29.4961823540645,13.9463447859556,2014
27.6995517858254,16.6951895553613,2022
29.7656769393003,17.4587575468629,2010
27.3312425193364,21.0610018361822,2011
27.9241306068553,18.2492749968881,2011
28.552951305739,20.5220126657105,2002
30.8885710444498,16.4616275814902,2011
28.0588778994733,10.6854603046017,2008
32.8199489053067,13.1198947245656,2012
27.2683604494481,19.857259355462,2003
35.1465854911763,22.3994916095203,2011
25.8220728420156,14.4583844979037,2001
36.053883928137,14.6739801660924,2016
34.0057250803445,13.3354903927543,2000
31.1490824768444,15.7878911184006,2014
23.6930656186524,11.7903881040687,2011
29.1458393932579,21.9233845089369,2011
33.6104663553319,14.5841486376804,2012
27.7175180915078,21.4023616441476,2010
24.9237575578961,18.9769103770249,2001
23.9445938982058,11.4490282961033,2001
31.7599368700457,21.1059176003882,2024
29.7746600921415,21.5101594782419,2000
32.7031679183712,16.6951895553613,2003
27.4120908949072,13.3444735455955,2011
32.9187635865599,15.6621269786239,2011
34.3021691241039,11.1166516409791,2012
35.9371029412015,15.069238891105,2011
25.7052918550801,12.9761642791065,2011
33.8979272462501,19.8842088139856,2005
28.3373556375503,21.4742268668772,2013
22.8755987101036,11.8532701739571,2011
35.9191366355191,15.0063568212166,2022
27.726501244349,17.2162124201506,2001
34.5267479451338,15.9406047167009,2022
33.5475842854435,20.0908213293331,2010
31.3017960751447,12.0868321478282,2003
27.1785289210361,20.2076023162686,2007
29.2087214631462,15.0961883496286,2003
27.2144615324009,17.925881494605,2014
24.9866396277845,10.8651233614256,2001
26.666489209088,11.619708200086,2002
29.6039801881588,15.7339922013534,2010
31.1670487825268,12.6707370825059,2020
29.4782160483821,18.3301233724588,2005
22.1299970242844,13.0031137376301,2001
32.0473977609639,21.8245698276838,2000
33.888944093409,10.9549548898376,2022
25.2471510601792,11.4759777546269,2014
26.8820848772767,16.2100993019368,2018
26.0556348158867,21.9503339674605,2001
32.5684206257533,20.6477768054872,2011
26.9180174886415,10.838173902902,2001
28.7775301267689,9.5805325051347,2011
28.7236312097217,11.1256347938203,2004
33.7811462593146,19.2374218094196,2011
27.8881979954905,12.8863327506945,2022
26.6395397505644,15.069238891105,2008
35.4879452991417,18.0067298701758,2001
35.1555686440175,12.8324338336474,2011
23.7649308413819,10.1374879812888,2024
25.840039147698,19.2733544207843,2001
31.544341201857,13.5421029081018,2011
24.0164591209354,18.8241967787246,2011
34.2303039013744,21.8964350504133,2022
34.0236913860269,16.4885770400138,2003
35.2633664781118,15.1590704195169,2013
33.9338598576149,12.3473435802228,2004
24.8788417936901,10.7303760688077,2010
22.6061041248678,13.048029501836,2010
26.1903821085047,17.6384206036868,2000
28.3014230261855,10.6315613875545,2015
28.9482100307516,12.3293772745404,2010
28.6697322926745,21.7077888407482,2010
31.086200406956,10.7213929159665,2016
27.7085349386666,15.2848345592937,2001
36.3143953605317,20.4142148316161,2014
31.1400993240032,12.8863327506945,2011
32.8019825996243,19.4530174776082,2007
34.1764049843272,9.86799339605294,2014
26.9539501000062,20.7465914867403,2002
24.1332401078709,14.0900752314147,2001
29.3434687557642,17.6743532150516,2006
32.1012966780111,13.6229512836725,2001
29.2266877688286,10.9369885841552,2005
26.0286853573631,11.0358032654083,2002
29.4243171313349,16.7760379309321,2001
34.1404723729624,22.0221991901901,2001
23.6391667016052,13.4971871438958,2001
25.6603760908741,19.6236973815909,2005
32.4875722501825,21.4832100197184,2011
27.2593772966069,10.7752918330137,2011
36.1347323037078,19.857259355462,2014
28.831429043816,20.4142148316161,2013
31.589256966063,21.0340523776586,2022
35.1555686440175,20.1626865520627,2007
33.017578267813,19.0487755997545,2011
37.6259356753462,18.6086011105359,2011
31.5623075075394,13.1737936416128,2013
28.0319284409497,17.8540162718755,2015
28.552951305739,12.2575120518109,2002
29.5500812711117,16.7221390138849,2005
35.4789621463005,21.5191426310831,2001
30.5202617779607,18.7163989446302,2022
26.0466516630455,21.8874518975721,2004
25.8580054533804,11.9970006194162,2011
34.8770909059404,16.0214530922717,2002
26.1364831914575,13.2456588643423,2005
30.5382280836431,16.2639982189839,2005
31.3377286865095,12.0868321478282,2004
25.3010499772263,20.7735409452639,2001
26.1724158028223,15.2309356422465,2011
29.4243171313349,16.6951895553613,2008
30.6370427648963,16.7311221667261,2011
26.1993652613458,21.3843953384652,2001
34.4189501110395,18.6535168747419,2022
25.1303700732436,12.2664952046521,2016
25.6154603266682,18.3660559838236,2011
23.7918802999055,11.3502136148502,2009
30.0172052188538,21.1238839060705,2010
34.9309898229876,21.3125301157356,2000
34.8321751417345,18.6355505690595,2022
30.9245036558145,15.0153399740578,2011
32.9457130450835,20.728625181058,2001
32.8558815166715,13.9732942444792,2011
33.2780897002077,20.315400150363,2010
31.3916276035567,17.0365493633267,2011
29.2985529915582,13.4702376853722,2011
24.5554482914071,17.7013026735752,2005
31.4365433677627,19.210472350896,2011
26.4868261522641,12.1407310648753,2001
26.4059777766933,18.0696119400642,2009
34.1943712900096,20.7735409452639,2009
28.229557803456,16.5963748741082,2011
28.4990523886918,14.8626263757575,2004
25.0135890863081,12.40124249727,2014
30.9963688785441,20.5848947355988,2001
34.7872593775285,18.5996179576947,2003
33.1882581717957,19.6955626043205,2011
28.6787154455157,16.3268802888723,2022
25.0944374618788,15.8687394939713,2007
29.1907551574639,14.4044855808565,2011
23.998492815253,13.4432882268486,2020
30.4933123194372,19.7853941327325,2011
25.606477173827,18.6894494861066,2011
36.2065975264373,20.0009898009211,2010
24.9147744050549,18.1504603156349,2011
35.964052399725,19.6326805344321,2008
28.8134627381337,12.0688658421458,2022
23.9445938982058,9.3918862954696,2011
32.8828309751951,18.3480896781412,2015
25.0225722391493,12.4192088029524,2008
30.762806904673,15.2129693365641,2003
29.244654074511,19.8303098969384,2001
31.86773470414,18.1504603156349,2011
29.3255024500818,12.9132822092181,2005
27.5917539517311,17.5755385337984,2001
24.5823977499307,17.8899488832403,2014
34.0326745388681,20.8543893208347,2001
26.2712304840754,16.9018020707088,2010
30.9694194200205,18.0696119400642,2005
31.4904422848098,20.3423496088866,2011
30.6460259177375,21.8964350504133,2006
23.4954362561461,13.0300631961537,2005
33.1882581717957,17.9887635644934,2013
33.5116516740788,15.7339922013534,2004
32.9546961979246,15.2578851007701,2014
24.411717845948,17.6294374508456,2013
29.2087214631462,14.5571991791568,2022
29.7297443279356,20.7645577924227,2022
24.6812124311839,12.0059837722574,2006
24.1601895663945,15.1770367251993,2006
29.6039801881588,14.4853339564273,2013
24.7979934181194,17.3958754769745,2011
26.3610620124874,19.8931919668268,2001
29.2716035330346,11.1615674051851,2000
28.5709176114214,14.3056708996034,2024
31.2029813938916,18.7702978616774,2001
25.2830836715439,10.7842749858549,2011
30.2417840398837,17.0185830576443,2003
30.5382280836431,18.3031739139353,2004
35.6586252031244,18.797247320201,2013
33.7452136479498,13.8385469518612,2002
36.0898165395018,14.1709236069855,2020
31.8497683984576,12.2754783574933,2007
25.7412244664449,21.4921931725596,2004
28.1487094278852,15.7250090485122,2004
31.8767178569812,15.3566997820232,2024
23.8457792169527,9.85901024321175,2014
27.4749729647956,16.6053580269494,2011
30.5921270006903,13.6768502007197,2011
30.6370427648963,15.5094133803235,2001
31.5533243546982,11.9970006194162,2022
36.5299910287203,19.5428490060202,2009
26.7473375846588,19.2553881151019,2011
28.18464203925,12.8414169864886,2006
30.9065373501321,9.98477438298848,2011
28.0678610523145,16.9916335991207,2013
26.4508935408993,9.72426295059382,2010
31.0502677955913,18.5457190406475,2004
28.2475241091384,15.3117840178172,2007
26.711404973294,11.4041125318973,2008
31.4724759791274,21.2496480458473,2011
31.9485830797108,17.1173977388975,2013
22.6420367362325,13.6948165064021,2002
25.3998646584795,13.4522713796898,2011
23.4415373390989,12.9671811262653,2013
36.008968163931,21.096934447547,2013
34.4369164167219,16.9018020707088,2001
28.8493953494984,19.0397924469133,2000
32.4336733331353,11.9520848552102,2022
31.0412846427501,10.4518983307306,2022
26.3790283181698,14.1529573013031,2001
32.0563809138051,19.7764109798913,2001
35.8742208713131,20.9891366134526,2003
33.4936853683964,17.0724819746915,2022
29.7297443279356,16.5604422627434,2006
22.983396544198,13.5780355194666,2016
28.4810860830094,17.8629994247167,2010
27.0078490170534,14.3955024280153,2014
25.4178309641619,11.3322473091678,2011
31.2478971580976,11.3322473091678,2007
24.780027112437,15.8597563411302,2007
25.6513929380329,17.8001173548283,2001
29.9633063018066,16.6772232496789,2003
29.5051655069057,10.5956287761898,2001
36.2335469849609,13.2636251700247,2010
24.6991787368662,15.347716629182,2001
29.3165192972406,15.6261943672591,2001
30.3316155682956,18.0785950929054,2024
34.2842028184215,14.0900752314147,2010
33.4128369928256,16.4256949701255,2014
35.4250632292533,13.5870186723078,2006
26.3251294011226,19.578781617385,2005
31.4634928262862,11.5837755887212,2001
30.5112786251196,16.2639982189839,2001
28.9482100307516,15.7789079655594,2011
31.957566232552,21.9862665788253,2020
25.3729151999559,20.6298104998048,2011
33.8709777877266,12.5449729427291,2003
34.8681077530992,11.6556408114508,2005
31.6072232717454,21.2855806572121,2015
33.1613087132721,14.611098096204,2003
33.6194495081731,10.6315613875545,2001
26.9988658642122,13.4792208382134,2011
23.0103460027215,11.8622533267983,2010
26.5137756107877,19.3182701849903,2002
22.7678008760093,12.40124249727,2005
36.6018562514499,20.6298104998048,2010
23.4056047277341,10.8022412915372,2011
27.7534507028726,20.6477768054872,2011
32.972662503607,21.1957491288001,2011
24.2500210948065,15.1051715024698,2010
32.1551955950583,20.1267539406979,2020
24.9147744050549,9.96680807730609,2005
30.807722668879,20.9801534606114,2002
29.1009236290519,14.4673676507449,2002
32.5504543200709,13.3983724626427,2000
31.4275602149215,13.82956379902,2005
30.852638433085,16.4346781229666,2011
30.4483965552312,15.4914470746411,2014
25.8220728420156,20.3692990674102,2011
29.1727888517815,21.2226985873237,2018
32.5414711672297,20.2076023162686,2014
